SaleID,PropertyID,SaleDate,SalePrice,LegalReference,SoldAsVacant
30841,8633,2013-10-18,329000.0,20131021-0109809,0.0
30842,23670,2014-11-20,185000.0,20141211-0113440,0.0
30843,41620,2015-12-21,369900.0,20151223-0129068,0.0
30844,13092,2014-03-28,307000.0,20140401-0026989,0.0
30845,27830,2015-03-03,350000.0,20150306-0019535,0.0
30846,41621,2015-12-03,329000.0,20151210-0124478,0.0
30847,48222,2016-05-12,436000.0,20160517-0049238,0.0
30848,5509,2013-07-19,344000.0,20130723-0076015,0.0
30849,32534,2015-06-26,349900.0,20150629-0062538,0.0
30850,14142,2014-04-25,209000.0,20140429-0035811,0.0
30851,6668,2013-08-05,340000.0,20130809-0083857,0.0
30852,17969,2014-07-31,329900.0,20140807-0071392,0.0
30853,14143,2014-04-25,321000.0,20140501-0036848,0.0
30854,12215,2014-02-20,427200.0,20140221-0014816,0.0
30856,9584,2013-11-12,294376.0,20131115-0118415,0.0
30857,34334,2015-07-02,475000.0,20150708-0066384,0.0
30858,40308,2015-11-23,186000.0,20151125-0119727,0.0
30859,50085,2016-06-13,560000.0,20160615-0060678,0.0
30860,54177,2016-09-23,385000.0,20161005-0105061,0.0
30861,5510,2013-07-31,180000.0,20130801-0080412,0.0
30862,14144,2014-04-29,372000.0,20140502-0037242,0.0
30863,128,2013-01-10,147500.0,20130111-0003964,0.0
30864,36065,2015-08-28,445000.0,20150901-0088735,0.0
30865,4141,2013-06-21,536360.0,20130624-0064156,0.0
30866,7764,2013-09-10,285000.0,20130916-0097142,0.0
30867,8634,2013-10-18,332000.0,20131028-0111859,0.0
30868,9585,2013-11-25,325000.0,20131127-0121788,0.0
30869,15265,2014-05-14,429000.0,20140520-0043182,0.0
30870,10521,2013-12-16,437000.0,20131223-0128989,0.0
30871,14145,2014-04-21,460000.0,20140429-0035776,0.0
30872,1047,2013-03-19,258900.0,20130322-0028312,0.0
30873,16480,2014-06-16,373450.0,20140616-0052359,1.0
30875,50087,2016-06-22,575000.0,20160628-0065712,0.0
30877,12216,2014-02-07,425400.0,20140218-0013350,0.0
30878,30657,2015-05-19,467500.0,20150527-0048570,0.0
30880,32535,2015-06-26,475000.0,20150701-0063832,0.0
30882,34335,2015-07-21,375000.0,20150723-0072378,0.0
30883,46485,2016-04-11,492000.0,20160415-0036467,0.0
30887,19434,2014-08-08,450000.0,20140812-0072803,0.0
30888,8635,2013-10-18,300000.0,20131028-0111869,0.0
30890,44956,2016-03-30,421500.0,20160330-0030140,0.0
30891,6669,2013-08-28,350000.0,20130904-0093036,0.0
30892,24711,2014-12-05,415000.0,20141222-0116844,0.0
30918,19436,2014-08-07,573500.0,20140808-0071658,0.0
30919,2920,2013-05-17,535000.0,20130605-0056854,0.0
30921,5511,2013-07-10,415000.0,20130712-0072264,0.0
30922,46486,2016-04-25,423000.0,20160426-0040331,0.0
30923,13094,2014-03-07,415000.0,20140321-0023412,0.0
30924,32537,2015-06-17,520000.0,20150622-0059588,0.0
30925,27023,2015-02-13,325000.0,20150220-0014722,0.0
30926,44957,2016-03-22,599900.0,20160324-0028138,0.0
30927,15267,2014-05-30,545000.0,20140602-0047333,0.0
30928,48225,2016-05-31,561000.0,20160601-0054748,0.0
30929,52822,2016-08-04,555000.0,20160805-0081610,0.0
30930,23671,2014-11-07,100000.0,20141114-0105176,0.0
30933,30659,2015-05-12,468500.0,20150513-0043836,0.0
30934,54178,2016-09-16,367500.0,20160923-0100761,0.0
30935,1791,2013-04-12,375000.0,20130416-0037493,0.0
30936,1792,2013-04-18,385000.0,20130419-0039223,0.0
30937,555,2013-02-01,430000.0,20130204-0011280,0.0
30938,5512,2013-07-10,286260.0,20130712-0072156,0.0
31068,6674,2013-08-30,411000.0,20130905-0093760,0.0
31069,15272,2014-05-19,345000.0,20140520-0043274,0.0
31071,17973,2014-07-02,375000.0,20140721-0064307,0.0
31072,55691,2016-10-21,515000.0,20161101-0115190,0.0
31073,54180,2016-09-09,200000.0,20160912-0095384,0.0
31074,54181,2016-09-28,325000.0,20160929-0102609,0.0
31075,8638,2013-10-11,384000.0,20131028-0111626,0.0
31076,16486,2014-06-25,400000.0,20140625-0055651,0.0
31077,8639,2013-10-15,275000.0,20131017-0108847,0.0
31078,17974,2014-07-30,440500.0,20140731-0068627,0.0
31082,34346,2015-07-13,555000.0,20150717-0070059,0.0
31083,50095,2016-06-08,490000.0,20160610-0059012,0.0
31085,24717,2014-12-05,565000.0,20141208-0112442,0.0
31088,4148,2013-06-27,469000.0,20130705-0069971,0.0
31091,15273,2014-05-08,519500.0,20140512-0040110,0.0
31092,32543,2015-06-15,388000.0,20150616-0057325,0.0
31093,32544,2015-06-02,490000.0,20150623-0059895,0.0
31094,13098,2014-03-13,385000.0,20140318-0022256,0.0
31096,40310,2015-11-04,592000.0,20151113-0115279,0.0
31098,36070,2015-08-06,281000.0,20150812-0080692,0.0
31099,39165,2015-10-29,275870.0,20151103-0111634,0.0
31100,14152,2014-04-07,230000.0,20140408-0029395,0.0
31110,29121,2015-04-23,440000.0,20150504-0040024,0.0
31111,5517,2013-07-15,560000.0,20130717-0073888,0.0
31112,19444,2014-08-12,569000.0,20140818-0074428,0.0
31142,27833,2015-03-05,500000.0,20150310-0020492,0.0
31143,6676,2013-08-12,450000.0,20130813-0084718,0.0
31144,4150,2013-06-17,389900.0,20130620-0063392,0.0
31145,39168,2015-10-26,310000.0,20151027-0109025,0.0
31146,2927,2013-05-07,335000.0,20130509-0047184,0.0
31147,32549,2015-06-17,510000.0,20150702-0064063,0.0
31148,43850,2016-02-04,400000.0,20160205-0011266,0.0
31149,16487,2014-06-06,619000.0,20140610-0050271,0.0
31150,10529,2013-12-20,303000.0,20131226-0129655,0.0
31151,2928,2013-05-17,615000.0,20130522-0051905,0.0
31152,1054,2013-03-22,463500.0,20130325-0029234,0.0
31153,29123,2015-04-13,580000.0,20150415-0033101,0.0
31154,1796,2013-04-30,514900.0,20130508-0046311,0.0
31157,6677,2013-08-19,431500.0,20130820-0087701,0.0
31158,9589,2013-11-18,545000.0,20131121-0120141,0.0
31159,22385,2014-10-23,545000.0,20141024-0098246,0.0
31160,23674,2014-11-07,525000.0,20141110-0103760,0.0
31161,32551,2015-06-22,425000.0,20150623-0059900,0.0
31164,2929,2013-05-10,425000.0,20130515-0048698,0.0
31165,10531,2013-12-18,365000.0,20131220-0128902,0.0
31166,55696,2016-10-26,474000.0,20161027-0113542,0.0
31167,20973,2014-09-24,353000.0,20140926-0088674,0.0
31168,34352,2015-07-07,430000.0,20150709-0066444,0.0
31169,5520,2013-07-30,353300.0,20130731-0079931,0.0
31170,6678,2013-08-29,283000.0,20130904-0093092,0.0
31171,4151,2013-06-14,322500.0,20130620-0063257,0.0
31172,34353,2015-07-17,389000.0,20150721-0071066,0.0
31173,48232,2016-05-20,392500.0,20160523-0051325,0.0
31176,36071,2015-08-27,570000.0,20150901-0088622,0.0
31178,32552,2015-06-30,602000.0,20150702-0064396,0.0
31180,20974,2014-09-15,250000.0,20140916-0084823,1.0
31270,24721,2014-12-01,410000.0,20141201-0109887,1.0
31271,9590,2013-11-15,515000.0,20131118-0118876,0.0
31272,1798,2013-04-03,550000.0,20130405-0033798,0.0
31273,13099,2014-03-31,540000.0,20140402-0027502,0.0
31277,2931,2013-05-29,512000.0,20130603-0055658,0.0
31278,48236,2016-05-27,250000.0,20160531-0054385,0.0
31279,8643,2013-10-15,508000.0,20131017-0108598,0.0
31281,4153,2013-06-19,280000.0,20130626-0065835,0.0
31284,16493,2014-06-30,425000.0,20140630-0057346,0.0
31285,130,2013-01-30,428000.0,20130131-0010002,0.0
31286,5524,2013-07-25,437500.0,20130729-0078513,0.0
31287,2932,2013-05-02,430000.0,20130508-0046513,0.0
31288,34361,2015-07-01,459900.0,20150707-0065827,0.0
31289,30673,2015-05-29,321500.0,20150603-0051913,0.0
31334,13100,2014-03-04,329800.0,20140307-0019254,0.0
31338,15278,2014-05-22,435000.0,20140528-0045753,0.0
31339,29128,2015-04-30,547250.0,20150504-0040422,0.0
31341,37742,2015-09-09,434000.0,20150911-0092369,0.0
31342,32555,2015-06-19,373000.0,20150624-0060545,0.0
31343,17978,2014-07-15,575000.0,20140718-0063618,0.0
31345,15279,2014-05-28,447000.0,20140529-0046184,0.0
31346,19459,2014-08-24,325000.0,20140930-0089868,0.0
31347,39170,2015-10-26,500000.0,20151027-0109029,0.0
31348,19460,2014-08-29,372500.0,20140903-0080226,0.0
31349,36075,2015-08-28,362500.0,20150901-0088645,0.0
31351,6683,2013-08-16,339000.0,20130822-0088711,0.0
31353,1799,2013-04-15,442320.0,20130417-0038125,0.0
31354,14154,2014-04-18,366900.0,20140423-0034080,0.0
31358,27838,2015-03-03,423000.0,20150310-0020433,0.0
31359,19461,2014-08-07,442000.0,20140813-0073077,0.0
31360,14155,2014-04-07,550000.0,20140410-0030107,0.0
31361,6684,2013-08-16,553000.0,20130903-0092384,0.0
31363,9592,2013-11-27,442900.0,20131204-0123710,0.0
31364,51718,2016-07-22,572500.0,20160727-0077065,0.0
31365,2936,2013-05-10,425000.0,20130531-0055177,0.0
31368,23679,2014-11-07,470885.0,20141110-0103513,0.0
31369,8645,2013-10-31,415000.0,20131101-0113328,0.0
31371,25962,2015-01-28,600000.0,20150202-0009271,0.0
31373,5526,2013-07-17,375000.0,20130718-0074193,0.0
31374,24723,2014-12-04,420000.0,20141208-0112045,0.0
31428,1804,2013-04-29,360000.0,20130502-0043988,0.0
31429,36076,2015-08-07,503000.0,20150812-0080682,0.0
31430,15281,2014-05-02,371000.0,20140505-0037818,0.0
31431,37745,2015-09-30,519000.0,20151002-0100202,0.0
31436,15282,2014-05-27,389500.0,20140529-0046361,0.0
31437,54184,2016-09-30,433050.0,20161004-0104474,0.0
31439,6686,2013-08-16,379000.0,20130821-0088037,0.0
31440,54185,2016-09-26,550000.0,20160929-0102599,0.0
31441,22391,2014-10-06,455000.0,20141008-0093329,0.0
31443,564,2013-02-26,307400.0,20130226-0019240,0.0
31444,9593,2013-11-26,266000.0,20131212-0126025,0.0
31445,25963,2015-01-30,325000.0,20150202-0009158,0.0
31447,4160,2013-06-06,379000.0,20130611-0059499,0.0
31448,32556,2015-06-11,420000.0,20150616-0057259,0.0
31449,52831,2016-08-05,439900.0,20160815-0085021,0.0
31451,2938,2013-05-09,478500.0,20130513-0048160,0.0
31453,131,2013-01-11,100000.0,20130123-0007503,0.0
31455,50110,2016-06-15,540000.0,20160620-0062497,0.0
31459,5530,2013-07-17,375000.0,20130722-0075487,0.0
31481,4161,2013-06-28,530000.0,20130709-0070823,0.0
31482,30679,2015-05-15,585000.0,20150529-0049620,0.0
31486,6689,2013-08-30,27500.0,20130904-0092827,
31487,17980,2014-07-21,455000.0,20140723-0065441,0.0
31491,14161,2014-04-30,470000.0,20140502-0037544,1.0
31492,12223,2014-02-14,537000.0,20140304-0018210,0.0
31505,20979,2014-09-04,498000.0,20140910-0082677,0.0
31509,23681,2014-11-26,525000.0,20141203-0110865,0.0
31517,1059,2013-03-06,575000.0,20130307-0022836,0.0
31521,13106,2014-03-14,545000.0,20140317-0021646,0.0
31523,36077,2015-08-28,370000.0,20150902-0089671,0.0
31525,48244,2016-05-11,570000.0,20160511-0046986,0.0
31526,51722,2016-07-19,575000.0,20160720-0074694,0.0
31527,17981,2014-07-22,465000.0,20140723-0065392,1.0
31531,19466,2014-08-28,418000.0,20140829-0079050,0.0
31533,17982,2014-07-31,540000.0,20140814-0073290,0.0
31535,23682,2014-11-20,391000.0,20141124-0107866,0.0
31536,7776,2013-09-20,417500.0,20130923-0099607,0.0
31537,2941,2013-05-31,400000.0,20130603-0055499,0.0
31541,19467,2014-08-11,410000.0,20140912-0083741,1.0
31543,13107,2014-03-27,367500.0,20140402-0027439,0.0
31546,1806,2013-04-03,317000.0,20130412-0036544,0.0
31547,54188,2016-09-12,553000.0,20160913-0096190,0.0
31548,4163,2013-06-04,313000.0,20130607-0058021,0.0
31556,8649,2013-10-10,387000.0,20131015-0107564,0.0
31558,42826,2016-01-08,385000.0,20160113-0003421,0.0
31588,11546,2014-01-31,525000.0,20140204-0009679,0.0
31590,10542,2013-12-20,422500.0,20131227-0130235,0.0
31592,48245,2016-05-27,575000.0,20160607-0057474,0.0
31595,132,2013-01-18,427000.0,20130123-0007522,0.0
31601,39174,2015-10-23,417000.0,20151027-0109032,0.0
31609,7778,2013-09-04,162500.0,20130913-0096763,0.0
31613,2944,2013-05-31,375000.0,20130606-0057411,1.0
31614,7779,2013-09-13,425000.0,20130925-0100624,1.0
31633,50119,2016-06-07,440000.0,20160613-0059849,0.0
31634,16506,2014-06-04,516000.0,20140611-0050678,0.0
31635,32561,2015-06-26,245000.0,20150709-0066758,0.0
31636,14166,2014-04-30,290000.0,20140506-0038416,0.0
31637,50120,2016-06-14,484500.0,20160617-0061568,0.0
31638,12226,2014-02-19,621200.0,20140304-0018149,0.0
31642,5535,2013-07-26,624000.0,20130729-0078692,0.0
31643,16507,2014-06-27,480250.0,20140630-0057289,0.0
31644,19469,2014-08-15,615000.0,20140818-0074652,0.0
31645,52835,2016-08-24,485000.0,20160829-0089805,0.0
31646,8652,2013-10-04,590000.0,20131007-0105122,0.0
31647,42827,2016-01-19,570000.0,20160120-0005830,0.0
31648,36080,2015-08-28,575000.0,20150831-0088054,0.0
31649,17983,2014-07-15,450000.0,20140716-0062962,0.0
31652,32563,2015-06-01,347800.0,20150603-0051546,0.0
31653,50122,2016-06-22,495000.0,20160624-0064661,0.0
31654,43855,2016-02-02,547500.0,20160204-0010873,0.0
31656,13109,2014-03-21,375000.0,20140327-0025389,1.0
31658,27845,2015-03-02,464200.0,20150311-0020702,0.0
31659,51726,2016-07-05,530000.0,20160708-0070098,0.0
31660,8653,2013-10-18,509000.0,20131023-0110284,0.0
31662,10543,2013-12-03,435000.0,20131204-0123497,0.0
31663,6693,2013-08-30,355000.0,20130905-0093841,0.0
31664,10544,2013-12-30,383950.0,20131231-0131164,0.0
31665,4168,2013-06-28,528000.0,20130701-0067789,0.0
31667,16508,2014-06-02,369500.0,20140609-0049760,0.0
31670,24734,2014-12-04,595000.0,20141210-0113171,0.0
31713,32569,2015-06-05,449000.0,20150610-0054458,0.0
31714,11547,2014-01-17,292000.0,20140122-0005854,0.0
31715,20981,2014-09-25,340000.0,20140930-0089899,0.0
31716,25968,2015-01-02,358250.0,20150105-0000492,0.0
31717,48249,2016-05-25,375000.0,20160526-0053244,0.0
31718,30684,2015-05-13,205000.0,20150518-0045462,0.0
31719,41631,2015-12-21,378800.0,20151223-0129127,0.0
31720,32570,2015-06-03,312000.0,20150605-0052845,0.0
31722,13110,2014-03-12,340000.0,20140318-0022168,0.0
31728,2946,2013-05-10,572300.0,20130516-0049192,0.0
31729,7780,2013-09-19,320500.0,20131002-0103278,0.0
31730,17985,2014-07-31,240000.0,20140804-0069454,1.0
31933,6700,2013-08-30,495850.0,20130903-0092526,0.0
31934,7788,2013-09-09,550000.0,20130909-0095049,0.0
31938,1060,2013-03-01,515000.0,20130305-0021812,0.0
31939,6701,2013-08-08,470000.0,20130814-0085232,0.0
31941,30688,2015-05-18,487500.0,20150521-0047129,0.0
31942,6702,2013-08-09,310000.0,20130813-0085088,0.0
31943,19479,2014-08-15,375000.0,20140819-0074948,0.0
31948,4171,2013-06-27,385000.0,20130701-0067202,0.0
31952,2953,2013-05-31,615000.0,20130605-0056879,0.0
31953,24740,2014-12-04,545000.0,20141211-0113294,0.0
31954,4172,2013-06-07,430000.0,20130611-0059060,0.0
31957,4173,2013-06-26,375000.0,20130702-0067977,0.0
31960,29143,2015-04-10,350000.0,20150420-0035139,0.0
31962,37758,2015-09-29,560000.0,20150930-0099094,0.0
31963,29144,2015-04-17,455000.0,20150423-0036378,0.0
31968,7789,2013-09-11,200000.0,20130912-0096296,0.0
31969,2954,2013-05-29,249290.0,20130530-0054348,0.0
31970,1061,2013-03-07,123000.0,20130308-0023220,0.0
31975,46501,2016-04-13,480500.0,20160415-0036551,0.0
31976,8656,2013-10-14,408000.0,20131016-0108150,0.0
31977,5542,2013-07-22,506000.0,20130724-0076753,0.0
31979,4174,2013-06-04,287500.0,20130619-0062829,0.0
31982,22397,2014-10-17,419000.0,20141020-0096325,0.0
31983,36093,2015-08-19,454000.0,20150824-0085348,0.0
31991,50141,2016-06-10,620000.0,20160614-0060116,0.0
31992,11548,2014-01-27,190000.0,20140207-0010913,0.0
31993,12235,2014-02-12,260000.0,20140220-0014556,0.0
31994,46502,2016-04-29,342000.0,20160502-0042938,0.0
31995,5544,2013-07-25,309900.0,20130726-0077450,0.0
31999,569,2013-02-25,525000.0,20130228-0020281,0.0
32000,22398,2014-10-09,560000.0,20141014-0094822,0.0
32001,34379,2015-07-31,400000.0,20150805-0078013,0.0
32005,40323,2015-11-16,495000.0,20151118-0116990,0.0
32006,27032,2015-02-12,240400.0,20150213-0013233,0.0
32007,34380,2015-07-31,313000.0,20150803-0076121,0.0
32008,23686,2014-11-17,308700.0,20141124-0107952,0.0
32011,32576,2015-06-30,350000.0,20150706-0064590,0.0
32013,5545,2013-07-16,357000.0,20130717-0073784,0.0
32015,4175,2013-06-26,299900.0,20130708-0070447,0.0
32016,46504,2016-04-27,435000.0,20160503-0043499,0.0
32018,12236,2014-02-14,324900.0,20140218-0013394,0.0
32020,37760,2015-09-16,599000.0,20150918-0094818,0.0
32053,2956,2013-05-17,493000.0,20130520-0050604,0.0
32054,37761,2015-09-21,605000.0,20150928-0098287,0.0
32055,1817,2013-04-01,410000.0,20130403-0032751,0.0
32060,50143,2016-06-16,600000.0,20160623-0064344,0.0
32067,16515,2014-06-16,490000.0,20140619-0053725,0.0
32068,5546,2013-07-31,505000.0,20130802-0080677,0.0
32070,4176,2013-06-05,440000.0,20130606-0057502,0.0
32092,29152,2015-04-20,530000.0,20150422-0035987,0.0
32096,18002,2014-07-02,605000.0,20140703-0058866,0.0
32097,6706,2013-08-02,387500.0,20130802-0081037,0.0
32098,51735,2016-07-18,595000.0,20160720-0074846,0.0
32099,14174,2014-04-11,450000.0,20140415-0031331,0.0
32108,24744,2014-12-03,595000.0,20141204-0111286,1.0
32109,19484,2014-08-25,458000.0,20140827-0078122,0.0
32114,14175,2014-04-17,305000.0,20140421-0032831,0.0
32115,55718,2016-10-20,400000.0,20161108-0118263,0.0
32116,15301,2014-05-29,450000.0,20140602-0047342,0.0
32117,27860,2015-03-25,465000.0,20150327-0026593,0.0
32118,24745,2014-12-11,447000.0,20141217-0115615,0.0
32119,30692,2015-05-22,395000.0,20150528-0048941,0.0
32121,34389,2015-07-17,391700.0,20150722-0071956,0.0
32123,2957,2013-05-22,584600.0,20130523-0052340,0.0
32126,7793,2013-09-30,385000.0,20131001-0102904,0.0
32130,18003,2014-07-07,429000.0,20140710-0060648,0.0
32136,55719,2016-10-31,434700.0,20161102-0115808,0.0
32138,8657,2013-10-08,575000.0,20131018-0109071,1.0
32140,7794,2013-09-26,483500.0,20131002-0103186,0.0
32141,4178,2013-06-14,405000.0,20130618-0061921,0.0
32146,37762,2015-09-25,385200.0,20150928-0098126,0.0
32271,20990,2014-09-29,350000.0,20141001-0090536,0.0
32272,10549,2013-12-11,299000.0,20131223-0129338,0.0
32273,4182,2013-06-24,350000.0,20130624-0064576,0.0
32274,24750,2014-12-12,332000.0,20141222-0116916,0.0
32275,8659,2013-10-03,275000.0,20131009-0106021,0.0
32277,15303,2014-05-09,335000.0,20140513-0040942,0.0
32279,40331,2015-11-20,395000.0,20151123-0118741,0.0
32280,37767,2015-09-09,610000.0,20150910-0092037,0.0
32281,51740,2016-07-08,539000.0,20160711-0070695,0.0
32282,11555,2014-01-31,500000.0,20140204-0009780,0.0
32284,6712,2013-08-15,280000.0,20130820-0087488,0.0
32285,23688,2014-11-21,395000.0,20141125-0108506,0.0
32286,50150,2016-06-30,440000.0,20160701-0067850,0.0
32287,29154,2015-04-30,565000.0,20150501-0039600,0.0
32291,29155,2015-04-28,365000.0,20150504-0040265,0.0
32292,30699,2015-05-29,389500.0,20150603-0051741,0.0
32293,34391,2015-07-31,405000.0,20150911-0092601,0.0
32295,4183,2013-06-27,216000.0,20130628-0066513,0.0
32297,4184,2013-06-06,477000.0,20130701-0067824,0.0
32298,27036,2015-02-05,305000.0,20150209-0011941,0.0
32300,12238,2014-02-07,412250.0,20140210-0011384,0.0
32301,20991,2014-09-08,415000.0,20140912-0083684,0.0
32302,1825,2013-04-01,615000.0,20130408-0034504,0.0
32303,10550,2013-12-02,589000.0,20131204-0123548,0.0
32305,37768,2015-09-14,430000.0,20150917-0094340,0.0
32307,5551,2013-07-05,350000.0,20130708-0070480,0.0
32311,16530,2014-06-17,370000.0,20140619-0053604,0.0
32315,36108,2015-08-28,255000.0,20150903-0089904,0.0
32316,41644,2015-12-04,340000.0,20151211-0124654,0.0
32317,24751,2014-12-18,350000.0,20141226-0118105,0.0
32318,32585,2015-06-05,304000.0,20150609-0054222,0.0
32319,52847,2016-08-01,250000.0,20160804-0081026,0.0
32368,5553,2013-07-12,525000.0,20130715-0072766,0.0
32372,18010,2014-07-30,542000.0,-2020879,0.0
32374,40332,2015-11-19,400000.0,20151125-0119870,0.0
32375,44979,2016-03-25,345000.0,20160329-0029563,0.0
32377,36111,2015-08-19,449000.0,20150824-0085396,0.0
32378,10552,2013-12-16,440000.0,20131220-0128594,0.0
32381,39188,2015-10-19,450000.0,20151020-0106427,0.0
32434,18013,2014-07-16,450000.0,20140717-0063238,1.0
32453,34393,2015-07-16,465000.0,20150729-0074714,0.0
32457,20997,2014-09-05,465000.0,20140910-0082994,0.0
32459,1831,2013-04-25,470000.0,20130506-0045285,0.0
32461,44982,2016-03-15,450000.0,20160318-0025937,1.0
32463,5557,2013-07-12,285000.0,20130715-0072882,1.0
32466,34395,2015-07-16,465000.0,20150729-0074712,0.0
32573,24758,2014-12-23,337500.0,20141223-0117522,0.0
32576,14186,2014-04-16,289500.0,20140421-0032960,0.0
32577,50162,2016-06-30,456000.0,20160701-0067429,0.0
32579,48270,2016-05-26,555000.0,20160602-0055749,0.0
32587,40336,2015-11-05,544000.0,20151113-0115347,0.0
32588,44987,2016-03-11,415000.0,20160323-0027553,0.0
32589,37773,2015-09-18,610000.0,20150922-0096169,0.0
32591,19497,2014-08-15,417500.0,20140820-0075438,0.0
32594,141,2013-01-31,330000.0,20130201-0010620,0.0
32596,4193,2013-06-28,537500.0,20130628-0067157,0.0
32597,4194,2013-06-14,550000.0,20130618-0062104,0.0
32598,6721,2013-08-15,585000.0,20130821-0088041,0.0
32599,37775,2015-09-03,375000.0,20150908-0090922,0.0
32600,10557,2013-12-27,485000.0,20140102-0000120,0.0
32604,44988,2016-03-30,450000.0,20160331-0030476,0.0
32629,34401,2015-07-24,569000.0,20150727-0073486,0.0
32631,30709,2015-05-01,450000.0,20150505-0040991,0.0
32632,27869,2015-03-04,445000.0,20150311-0020927,0.0
32634,51745,2016-07-18,515000.0,20160719-0074441,0.0
32636,4195,2013-06-03,342500.0,20130624-0064579,0.0
32637,52853,2016-08-05,510000.0,20160816-0085240,0.0
32638,8664,2013-10-01,455000.0,20131007-0104959,0.0
32639,54210,2016-09-19,535000.0,20160921-0099301,0.0
32644,7806,2013-09-30,349500.0,20131002-0103241,1.0
32645,7807,2013-09-30,349500.0,20131002-0103228,0.0
32698,30712,2015-05-01,525800.0,20150504-0040029,0.0
32699,5562,2013-07-12,325000.0,20130717-0073676,0.0
32700,23696,2014-11-25,415000.0,20141202-0110392,0.0
32702,32594,2015-06-30,449900.0,20150701-0063631,0.0
32703,43865,2016-02-08,425000.0,20160211-0013096,0.0
32704,50163,2016-06-06,482500.0,20160609-0058324,0.0
32705,52854,2016-08-08,482500.0,20160830-0090565,0.0
32726,12242,2014-02-03,553990.0,20140206-0010507,0.0
32727,23698,2014-11-21,591000.0,20141126-0109317,0.0
32729,15316,2014-05-20,605000.0,20140521-0043891,0.0
32731,22415,2014-10-29,562000.0,20141031-0100826,0.0
32732,32595,2015-06-25,491000.0,20150701-0063834,0.0
32867,37785,2015-09-04,580000.0,20150908-0090940,0.0
32868,15319,2014-05-13,600500.0,20140516-0042140,0.0
32869,51750,2016-07-13,351878.0,20160720-0074833,0.0
32870,41655,2015-12-04,275000.0,20151204-0122515,0.0
32871,50168,2016-06-30,450000.0,20160701-0067481,0.0
32872,7813,2013-09-30,459500.0,20131001-0102804,0.0
32873,2974,2013-05-24,300000.0,20130531-0054729,0.0
32874,32604,2015-06-25,480000.0,20150629-0062011,0.0
32875,24766,2014-12-19,450000.0,20141222-0117029,0.0
32876,2975,2013-05-22,622500.0,20130604-0056448,0.0
32877,1073,2013-03-21,270000.0,20130321-0028228,0.0
32884,32607,2015-06-19,355483.0,20150626-0061590,0.0
32886,42845,2016-01-05,322779.0,20160108-0002038,0.0
32888,54220,2016-09-01,500000.0,20160901-0092236,0.0
32890,37787,2015-09-25,500000.0,20150929-0098730,0.0
32891,4211,2013-06-25,455000.0,20130705-0069882,0.0
32892,22426,2014-10-31,383000.0,20141103-0101062,0.0
32894,42846,2016-01-05,322779.0,20160108-0002039,0.0
32895,41656,2015-12-30,510000.0,20151231-0131487,0.0
32896,51752,2016-07-25,485000.0,20160727-0077454,0.0
32897,54221,2016-09-16,605000.0,20160920-0098821,0.0
32900,52856,2016-08-19,415000.0,20160823-0088037,0.0
32901,9608,2013-11-18,425000.0,20131120-0119614,0.0
32902,8665,2013-10-04,349500.0,20131007-0105100,0.0
32904,44998,2016-03-25,610000.0,20160328-0028374,0.0
32905,10561,2013-12-11,395000.0,20131212-0125933,0.0
32906,50169,2016-06-15,430000.0,20160617-0061927,0.0
32919,29166,2015-04-30,469000.0,20150504-0039938,0.0
32921,10562,2013-12-06,469000.0,20131211-0125479,0.0
32922,52857,2016-08-15,525000.0,20160816-0085413,0.0
32924,1839,2013-04-24,588100.0,20130501-0043623,0.0
32926,18033,2014-07-31,455000.0,20140804-0069776,0.0
32927,4212,2013-06-19,269500.0,20130625-0065238,0.0
32928,44999,2016-03-03,430000.0,20160303-0020756,0.0
32929,41658,2015-12-22,440000.0,20151228-0129482,0.0
32930,8666,2013-10-29,435000.0,20131030-0112591,0.0
32931,8667,2013-10-02,355000.0,20131008-0105431,0.0
32935,1840,2013-04-19,542500.0,20130510-0047277,0.0
32937,46526,2016-04-11,552500.0,20160415-0036058,0.0
32938,14192,2014-04-23,392500.0,20140430-0036151,0.0
32939,41659,2015-12-08,370000.0,20151210-0124448,0.0
32940,46527,2016-04-15,450000.0,20160512-0047466,0.0
32942,6728,2013-08-15,265000.0,20130821-0088091,0.0
32945,1074,2013-03-15,320100.0,20130318-0026512,0.0
32947,40347,2015-11-10,350000.0,20151116-0115779,0.0
32948,30716,2015-05-11,357200.0,20150519-0046182,0.0
32949,4213,2013-06-03,495000.0,20130606-0057404,0.0
32950,13126,2014-03-31,508538.0,20140402-0027328,0.0
32952,1841,2013-04-16,341500.0,20130422-0039810,0.0
32954,36122,2015-08-10,483695.0,20150812-0080728,0.0
32957,6729,2013-08-01,404000.0,20130806-0081989,0.0
32959,15320,2014-05-12,622740.0,20140514-0041292,0.0
32962,46528,2016-04-29,365000.0,20160505-0044279,0.0
32964,18034,2014-07-11,340000.0,20140715-0062558,1.0
32966,34405,2015-07-01,420000.0,20150707-0065589,0.0
32967,32609,2015-06-15,379000.0,20150619-0059001,0.0
32968,18035,2014-07-03,330000.0,20140708-0059871,0.0
32969,9610,2013-11-08,425000.0,20131108-0116256,0.0
32970,27041,2015-02-05,331000.0,20150209-0011907,0.0
32972,29168,2015-04-29,385000.0,20150506-0041437,0.0
32974,46530,2016-04-04,425000.0,20160407-0033231,0.0
32975,50173,2016-06-29,435000.0,20160705-0068331,0.0
